dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
drug_5,LogisticRegression,0.2222222222222222,['impute_standard' 'impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_cmeans'],['impute_standard' 'impute_random' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_knn' 'impute_linear_regression' 'impute_random_forest' 'impute_mice'],[ 0.         -0.00483579 -0.00745581 -0.00808262 -0.00973341 -0.01137667 -0.01209318 -0.01324819 -0.01406309],[ 0.         -0.00015326 -0.00285723 -0.00369174 -0.00390955 -0.0047068 -0.00562227 -0.00581478 -0.00600566],0.2449999999999999
drug_5,KNN,0.3333333333333333,['impute_random' 'impute_random_forest' 'impute_median' 'impute_linear_regression' 'impute_mean' 'impute_mice' 'impute_standard' 'impute_knn' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.02707323  0.01599695  0.00349273  0.0031707   0.00196662  0.00127121  0.         -0.00061896 -0.0021612 ],[ 0.00337261  0.         -0.00030746 -0.00103584 -0.00129102 -0.00394715 -0.0039814  -0.00543331 -0.00593129],0.2449999999999999
drug_5,RandomForest,0.0,['impute_random_forest' 'impute_random' 'impute_knn' 'impute_cmeans' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_standard' 'impute_median'],['impute_random' 'impute_linear_regression' 'impute_median' 'impute_knn' 'impute_mice' 'impute_standard' 'impute_cmeans' 'impute_mean' 'impute_random_forest'],[ 0.01336266  0.01152739  0.01004226  0.00423151  0.00371733  0.00315857  0.00220998  0.         -0.00055212],[ 3.85000155e-03  7.64054325e-04  5.24735243e-04  3.37870157e-04  1.21467228e-07  0.00000000e+00 -4.53069610e-05 -3.81125195e-04 -4.27649351e-04],0.2449999999999999
drug_5,AdaBoost,0.3333333333333333,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_median' 'impute_linear_regression' 'impute_mean' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_cmeans'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00210722  0.         -0.00045925 -0.00190206 -0.00214588 -0.00383089 -0.00442333 -0.00462047 -0.0048567 ],0.2449999999999999
drug_5,SVC,0.1111111111111111,['impute_standard' 'impute_random' 'impute_knn' 'impute_median' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_mean' 'impute_cmeans'],['impute_standard' 'impute_median' 'impute_random' 'impute_mean' 'impute_cmeans' 'impute_random_forest' 'impute_mice' 'impute_linear_regression' 'impute_knn'],[ 0.         -0.00638988 -0.01021495 -0.01690981 -0.01749628 -0.01843369 -0.01909941 -0.01920203 -0.02118892],[ 0.          0.         -0.01147531 -0.01212148 -0.01500263 -0.02529123 -0.02554858 -0.02726654 -0.04417561],0.2449999999999999
drug_6,DecisionTree,0.3333333333333333,['impute_knn' 'impute_random' 'impute_standard' 'impute_linear_regression' 'impute_random_forest' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_median'],['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_cmeans' 'impute_mean' 'impute_median'],[ 0.00369872  0.00273733  0.         -0.00142121 -0.00167855 -0.00275824 -0.00430737 -0.00441422 -0.00500676],[ 0.00947059  0.         -0.00095852 -0.00129125 -0.00140756 -0.0023089 -0.00548802 -0.00641307 -0.00902976],0.188125
drug_6,LogisticRegression,0.1111111111111111,['impute_standard' 'impute_knn' 'impute_random_forest' 'impute_random' 'impute_mice' 'impute_median' 'impute_linear_regression' 'impute_mean' 'impute_cmeans'],['impute_standard' 'impute_random' 'impute_median' 'impute_mean' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_random_forest'],[ 0.         -0.01408561 -0.01430679 -0.01558771 -0.01784371 -0.01817963 -0.01860669 -0.02045187 -0.02048061],[ 0.         -0.06909053 -0.09583685 -0.09801566 -0.09877265 -0.10294482 -0.10331241 -0.10451447 -0.10847066],0.188125
drug_6,KNN,0.1111111111111111,['impute_random' 'impute_cmeans' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_mean' 'impute_median' 'impute_random_forest' 'impute_standard'],['impute_random' 'impute_standard' 'impute_median' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_random_forest'],[0.01960328 0.0157396  0.01386238 0.01266125 0.01243897 0.01214114 0.01145227 0.00283765 0.        ],[ 0.00541661  0.         -0.00582567 -0.00830944 -0.00833814 -0.00861085 -0.00970507 -0.00990518 -0.01073083],0.188125
drug_6,RandomForest,0.0,['impute_random_forest' 'impute_knn' 'impute_random' 'impute_median' 'impute_cmeans' 'impute_linear_regression' 'impute_mean' 'impute_standard' 'impute_mice'],['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_cmeans' 'impute_mean' 'impute_median'],[ 0.01022114  0.00594315  0.00410818  0.00201039  0.00183072  0.00088913  0.00076746  0.         -0.00128317],[ 0.00884496  0.         -0.00334443 -0.00362002 -0.00413801 -0.00483495 -0.00532617 -0.00648979 -0.00653983],0.188125
drug_6,AdaBoost,0.1111111111111111,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_random_forest' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_median' 'impute_knn'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00848015  0.         -0.02410598 -0.02467967 -0.02569481 -0.02585571 -0.02631756 -0.02645984 -0.03087804],0.188125
drug_6,SVC,0.2222222222222222,['impute_random_forest' 'impute_random' 'impute_knn' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_mean' 'impute_mice' 'impute_linear_regression'],['impute_standard' 'impute_random' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_cmeans'],[ 0.00339826  0.00304441  0.0027466   0.         -0.00075613 -0.00165805 -0.0027968  -0.00339881 -0.00451772],[ 0.         -0.01134608 -0.02988141 -0.03260799 -0.03319922 -0.03387744 -0.03626487 -0.0377052  -0.04522222],0.188125
drug_7,DecisionTree,0.0,['impute_knn' 'impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_standard'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_standard' 'impute_random_forest' 'impute_knn' 'impute_cmeans' 'impute_mean' 'impute_median'],[0.01235415 0.00950524 0.00940921 0.00486021 0.00483245 0.00383408 0.00381409 0.00326456 0.        ],[ 6.16454735e-03  7.03713972e-04  4.25987616e-04  0.00000000e+00 -8.30327518e-05 -9.48352369e-04 -4.00688674e-03 -4.79405969e-03 -7.04812341e-03],0.1624999999999999
drug_7,LogisticRegression,0.2222222222222222,['impute_standard' 'impute_knn' 'impute_random' 'impute_random_forest' 'impute_cmeans' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_mice'],['impute_standard' 'impute_random' 'impute_median' 'impute_mean' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_random_forest'],[ 0.         -0.00205718 -0.00361292 -0.00424395 -0.00521943 -0.00543732 -0.00658744 -0.00763254 -0.00766392],[ 0.         -0.0623581  -0.08115721 -0.08305249 -0.08535246 -0.08743 -0.08772151 -0.08833377 -0.09195292],0.1624999999999999
drug_7,KNN,0.2222222222222222,['impute_random' 'impute_cmeans' 'impute_mice' 'impute_random_forest' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_knn' 'impute_standard'],['impute_random' 'impute_standard' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_cmeans' 'impute_knn' 'impute_random_forest'],[0.0248877  0.01640665 0.01217583 0.01082226 0.01063625 0.0101974 0.00878613 0.00828893 0.        ],[ 0.0015587   0.         -0.00459947 -0.00736411 -0.00773565 -0.00833863 -0.00864843 -0.00901027 -0.01030947],0.1624999999999999
drug_7,RandomForest,0.0,['impute_knn' 'impute_random_forest' 'impute_cmeans' 'impute_linear_regression' 'impute_random' 'impute_mean' 'impute_mice' 'impute_median' 'impute_standard'],['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_median' 'impute_cmeans' 'impute_mean'],[1.20743917e-02 1.01762038e-02 6.95489920e-03 4.99678427e-03 4.62105972e-03 1.13562717e-03 5.55418502e-04 5.69211496e-05 0.00000000e+00],[ 0.00415018  0.         -0.00250677 -0.00282876 -0.00485564 -0.00534051 -0.00540573 -0.00581742 -0.00591686],0.1624999999999999
drug_7,AdaBoost,0.0,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_random_forest' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_knn'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00271428  0.         -0.02026702 -0.02305946 -0.02346591 -0.02407695 -0.02660864 -0.02728999 -0.02775331],0.1624999999999999
drug_7,SVC,0.1111111111111111,['impute_standard' 'impute_knn' 'impute_cmeans' 'impute_mice' 'impute_mean' 'impute_median' 'impute_random' 'impute_linear_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_mean' 'impute_median' 'impute_cmeans'],[ 0.         -0.00961753 -0.01047762 -0.01626733 -0.01727973 -0.01751253 -0.01765423 -0.01804872 -0.01972272],[ 0.         -0.02169368 -0.0365753  -0.03684939 -0.03770984 -0.03779751 -0.03939884 -0.04420457 -0.04605074],0.1624999999999999
drug_8,DecisionTree,0.1111111111111111,['impute_random' 'impute_median' 'impute_knn' 'impute_cmeans' 'impute_mice' 'impute_random_forest' 'impute_mean' 'impute_linear_regression' 'impute_standard'],['impute_random' 'impute_mean' 'impute_median' 'impute_random_forest' 'impute_cmeans' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_knn'],[0.01053769 0.00425328 0.00326041 0.00319914 0.00313268 0.00270091 0.00216698 0.00213877 0.        ],[ 3.39323261e-03  7.64870963e-04  6.09169271e-04  4.49993596e-04  3.27225298e-04  0.00000000e+00 -7.24380106e-05 -4.57187393e-04 -7.36978520e-04],0.0937499999999999
drug_8,LogisticRegression,0.3333333333333333,['impute_standard' 'impute_random' 'impute_cmeans' 'impute_knn' 'impute_median' 'impute_mean' 'impute_mice' 'impute_linear_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_random_forest'],[ 0.         -0.00404966 -0.00542074 -0.00558825 -0.00603723 -0.00637698 -0.00648478 -0.00721863 -0.0086595 ],[ 0.         -0.01179033 -0.0154162  -0.01576889 -0.01760148 -0.02231013 -0.02252953 -0.02288957 -0.02356513],0.0937499999999999
drug_8,KNN,0.2222222222222222,['impute_random' 'impute_median' 'impute_mean' 'impute_mice' 'impute_knn' 'impute_cmeans' 'impute_linear_regression' 'impute_random_forest' 'impute_standard'],['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],[0.01968251 0.01085149 0.00903268 0.00756139 0.00560698 0.0047816 0.00185727 0.00011578 0.        ],[ 0.0019792   0.         -0.00091453 -0.00118258 -0.00145728 -0.00532709 -0.00550888 -0.0077763  -0.0079657 ],0.0937499999999999
drug_8,RandomForest,0.2222222222222222,['impute_random' 'impute_random_forest' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_linear_regression' 'impute_median' 'impute_mice' 'impute_standard'],['impute_random' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_mean' 'impute_knn' 'impute_random_forest'],[0.00870976 0.00597597 0.00318495 0.00269158 0.00223856 0.00217879 0.00216768 0.00106345 0.        ],[ 0.00275461  0.         -0.00041882 -0.00081895 -0.00092689 -0.00102458 -0.00121267 -0.0014056  -0.00231231],0.0937499999999999
drug_8,AdaBoost,0.0,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_knn' 'impute_random_forest' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_standard'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.02101476 0.01297623 0.01287754 0.01195093 0.01194829 0.01155157 0.01117431 0.01032768 0.        ],0.0937499999999999
drug_8,SVC,0.3333333333333333,['impute_random' 'impute_random_forest' 'impute_standard' 'impute_knn' 'impute_cmeans' 'impute_linear_regression' 'impute_median' 'impute_mice' 'impute_mean'],['impute_random' 'impute_mean' 'impute_median' 'impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00420085  0.00191011  0.         -0.00226379 -0.00507388 -0.00637328 -0.00704933 -0.01034268 -0.01100805],[ 0.00164858  0.00024042  0.00016777  0.         -0.00037028 -0.00064383 -0.00109134 -0.00111026 -0.0023204 ],0.0937499999999999
drug_9,DecisionTree,0.1111111111111111,['impute_random' 'impute_knn' 'impute_random_forest' 'impute_cmeans' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_mean'],['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_cmeans' 'impute_mean' 'impute_knn' 'impute_median'],[ 4.83463685e-03  3.26313906e-03  1.10076566e-03  6.16312488e-05  0.00000000e+00 -4.14800203e-04 -9.93695720e-04 -1.01018520e-03 -1.53784869e-03],[ 0.00144991  0.         -0.00060942 -0.00173659 -0.00205527 -0.00259397 -0.00291273 -0.00317134 -0.00318059],0.044375
drug_9,LogisticRegression,0.2222222222222222,['impute_knn' 'impute_random_forest' 'impute_median' 'impute_mean' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_random' 'impute_standard'],['impute_standard' 'impute_random' 'impute_median' 'impute_mean' 'impute_knn' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_random_forest'],[0.00624324 0.00578521 0.00545319 0.00489823 0.00489823 0.00449408 0.00341123 0.00148986 0.        ],[ 0.         -0.05209048 -0.06125604 -0.06184101 -0.06455436 -0.06457487 -0.06595054 -0.06596407 -0.06761191],0.044375
drug_9,KNN,0.3333333333333333,['impute_random' 'impute_knn' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_cmeans' 'impute_random_forest' 'impute_standard'],['impute_standard' 'impute_random' 'impute_median' 'impute_mean' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_knn' 'impute_random_forest'],[0.01589473 0.00987215 0.00749336 0.00727388 0.00706445 0.00705113 0.00671078 0.00483544 0.        ],[ 0.         -0.0009011  -0.00352396 -0.00387017 -0.00580149 -0.00623249 -0.00625059 -0.00786117 -0.00892767],0.044375
drug_9,RandomForest,0.0,['impute_knn' 'impute_random' 'impute_median' 'impute_random_forest' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_cmeans'],['impute_random' 'impute_linear_regression' 'impute_standard' 'impute_mice' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_random_forest' 'impute_knn'],[ 2.07231271e-03  1.06913800e-03  6.02799449e-04  2.77473868e-05  0.00000000e+00 -5.25004821e-04 -5.47951090e-04 -1.05848137e-03 -2.63465766e-03],[ 0.00192719  0.00035608  0.         -0.00010903 -0.00211966 -0.00229685 -0.00257673 -0.00258701 -0.0035191 ],0.044375
drug_9,AdaBoost,0.3333333333333333,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_random_forest' 'impute_standard' 'impute_cmeans' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_median' 'impute_mean'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00598663  0.00330492  0.         -0.00196849 -0.00209675 -0.00484922 -0.00496087 -0.0090786  -0.00948755],0.044375
drug_9,SVC,0.0,['impute_random' 'impute_knn' 'impute_mean' 'impute_median' 'impute_standard' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mice' 'impute_knn' 'impute_linear_regression' 'impute_random_forest' 'impute_mean' 'impute_median' 'impute_cmeans'],[ 0.00429016  0.00159538  0.00027517  0.0002686   0.         -0.00079707 -0.00181995 -0.00297855 -0.00656966],[ 0.         -0.0066663  -0.0157956  -0.01628599 -0.01654771 -0.01677317 -0.01688071 -0.0183094  -0.01923244],0.044375
drug_10,DecisionTree,0.4444444444444444,['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_cmeans' 'impute_mice' 'impute_median' 'impute_mean' 'impute_standard'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_cmeans' 'impute_standard' 'impute_median' 'impute_mean' 'impute_knn'],[0.18484783 0.16933864 0.1160958  0.09810893 0.06586557 0.05149985 0.03553179 0.03269444 0.        ],[ 0.01078097  0.00077648  0.00071364  0.00060498  0.00035614  0. -0.0005794  -0.00065642 -0.00086228],0.50625
drug_10,LogisticRegression,0.1111111111111111,['impute_standard' 'impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_median' 'impute_mice' 'impute_cmeans' 'impute_mean'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.         -0.11355818 -0.17574088 -0.24571942 -0.26660252 -0.29880641 -0.29991281 -0.30027109 -0.31870326],[ 0.01422033  0.         -0.00102689 -0.01058169 -0.02973806 -0.03044429 -0.03066758 -0.05433946 -0.0616723 ],0.50625
drug_10,KNN,0.0,['impute_standard' 'impute_knn' 'impute_random_forest' 'impute_linear_regression' 'impute_random' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_median'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.         -0.0385286  -0.04061289 -0.04632552 -0.04894477 -0.05875368 -0.05883273 -0.07248187 -0.08677917],[ 2.53219076e-02  0.00000000e+00 -9.42606675e-05 -6.17889082e-04 -1.28850429e-03 -2.48659308e-03 -3.27548254e-03 -6.73323752e-03 -1.61177782e-02],0.50625
drug_10,RandomForest,0.2222222222222222,['impute_random' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mean' 'impute_mice' 'impute_cmeans' 'impute_median' 'impute_standard'],['impute_random' 'impute_cmeans' 'impute_standard' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_mean' 'impute_median' 'impute_random_forest'],[0.13910286 0.10440862 0.05597754 0.04932633 0.02720744 0.02291389 0.01220405 0.00353856 0.        ],[ 0.01095141  0.0003248   0.         -0.00028923 -0.00039167 -0.00075659 -0.00124432 -0.00132557 -0.00466871],0.50625
