name,column,percentage_outliers,std_outliers,technique_accuracy,f1_technique
qualityred,sulphates,40,30,ZSB,0.9863799038076856
qualityred,total sulfur dioxide,40,30,ZSB,0.9867570836559424
qualityred,volatile acidity,40,30,ZSB,0.918933173660576
qualityred,alcohol,50,30,ZSB,0.9636282686107986
qualityred,sulphates,50,30,ZSB,0.8606732115753485
qualityred,total sulfur dioxide,50,30,ZSB,0.96976190795359
qualityred,volatile acidity,50,30,ZSB,0.951387003239044
qualityred,alcohol,10,30,KNN,0.9013503992517268
qualityred,sulphates,10,30,KNN,0.8249057293148604
qualityred,total sulfur dioxide,10,30,KNN,0.6979654343910765
qualityred,volatile acidity,10,30,KNN,0.6855408381105136
qualityred,alcohol,20,30,KNN,0.9517981150865384
qualityred,sulphates,20,30,KNN,0.9024327342069758
qualityred,total sulfur dioxide,20,30,KNN,0.8319155809480917
qualityred,volatile acidity,20,30,KNN,0.8032497505333742
qualityred,alcohol,30,30,KNN,0.9663399553706036
qualityred,sulphates,30,30,KNN,0.9327222029516165
qualityred,total sulfur dioxide,30,30,KNN,0.8767756394018776
qualityred,volatile acidity,30,30,KNN,0.8681534751871383
qualityred,alcohol,40,30,KNN,0.975975145513826
qualityred,sulphates,40,30,KNN,0.9486294070875314
qualityred,total sulfur dioxide,40,30,KNN,0.9017843441217108
qualityred,volatile acidity,40,30,KNN,0.8980737158761761
qualityred,alcohol,50,30,KNN,0.9802054424810976
qualityred,sulphates,50,30,KNN,0.9591209000105916
qualityred,total sulfur dioxide,50,30,KNN,0.9195558631301808
qualityred,volatile acidity,50,30,KNN,0.9225853096543036
qualityred,alcohol,10,30,LOF,0.280023515079542
qualityred,sulphates,10,30,LOF,0.1872425357772691
qualityred,total sulfur dioxide,10,30,LOF,0.2186062836504354
qualityred,volatile acidity,10,30,LOF,0.230866333229078
qualityred,alcohol,20,30,LOF,0.2283262726852268
qualityred,sulphates,20,30,LOF,0.1598990000623294
qualityred,total sulfur dioxide,20,30,LOF,0.1523102194463356
qualityred,volatile acidity,20,30,LOF,0.1799945682009731
qualityred,alcohol,30,30,LOF,0.1891720085243174
qualityred,sulphates,30,30,LOF,0.1620412299815768
qualityred,total sulfur dioxide,30,30,LOF,0.1615998643915135
qualityred,volatile acidity,30,30,LOF,0.1604442692659795
qualityred,alcohol,40,30,LOF,0.1465564466254934
qualityred,sulphates,40,30,LOF,0.1305902547551584
qualityred,total sulfur dioxide,40,30,LOF,0.152786601498345
qualityred,volatile acidity,40,30,LOF,0.151110330326747
qualityred,alcohol,50,30,LOF,0.1573733406030752
qualityred,sulphates,50,30,LOF,0.1388498339449148
qualityred,total sulfur dioxide,50,30,LOF,0.158185817676882
qualityred,volatile acidity,50,30,LOF,0.1707517654559386
qualityred,alcohol,10,40,IQR,0.9762378617998712
qualityred,sulphates,10,40,IQR,0.8850337760798725
qualityred,total sulfur dioxide,10,40,IQR,0.90803204708021
qualityred,volatile acidity,10,40,IQR,0.6337702002755432
qualityred,alcohol,20,40,IQR,0.9986300281616451
qualityred,sulphates,20,40,IQR,0.9617152602551124
qualityred,total sulfur dioxide,20,40,IQR,0.983575851356658
qualityred,volatile acidity,20,40,IQR,0.8070880021607791
qualityred,alcohol,30,40,IQR,0.99635700005718
qualityred,sulphates,30,40,IQR,0.9887593962434706
qualityred,total sulfur dioxide,30,40,IQR,0.9941192639206968
qualityred,volatile acidity,30,40,IQR,0.8783555140440664
qualityred,alcohol,40,40,IQR,0.9949337013870722
qualityred,sulphates,40,40,IQR,0.9965210394725484
qualityred,total sulfur dioxide,40,40,IQR,0.9901882388749544
qualityred,volatile acidity,40,40,IQR,0.9840783656111448
qualityred,alcohol,50,40,IQR,0.9504514760073928
qualityred,sulphates,50,40,IQR,0.8408260178608152
qualityred,total sulfur dioxide,50,40,IQR,0.8961120509414858
qualityred,volatile acidity,50,40,IQR,0.956978911194544
qualityred,alcohol,10,40,ISO,0.9803959934458146
qualityred,sulphates,10,40,ISO,0.9701382024393514
qualityred,total sulfur dioxide,10,40,ISO,0.9670724847829544
qualityred,volatile acidity,10,40,ISO,0.9639069528937568
qualityred,alcohol,20,40,ISO,0.6600667938726112
qualityred,sulphates,20,40,ISO,0.664953805037169
qualityred,total sulfur dioxide,20,40,ISO,0.6837862349886215
qualityred,volatile acidity,20,40,ISO,0.6672190363217267
qualityred,alcohol,30,40,ISO,0.5089828304139008
qualityred,sulphates,30,40,ISO,0.492189904187066
qualityred,total sulfur dioxide,30,40,ISO,0.501181475268087
qualityred,volatile acidity,30,40,ISO,0.5075506885275385
qualityred,alcohol,40,40,ISO,0.409777791285911
qualityred,sulphates,40,40,ISO,0.3985524263811147
qualityred,total sulfur dioxide,40,40,ISO,0.3981536976388095
qualityred,volatile acidity,40,40,ISO,0.4089447484300793
qualityred,alcohol,50,40,ISO,0.3364332864195455
qualityred,sulphates,50,40,ISO,0.3278156859211972
qualityred,total sulfur dioxide,50,40,ISO,0.330430880971217
qualityred,volatile acidity,50,40,ISO,0.3354020940397816
qualityred,alcohol,10,40,PERC,0.3390945275828929
qualityred,sulphates,10,40,PERC,0.341179773613589
qualityred,total sulfur dioxide,10,40,PERC,0.3340462548872797
qualityred,volatile acidity,10,40,PERC,0.3468922928588885
qualityred,alcohol,20,40,PERC,0.1794956393878375
qualityred,sulphates,20,40,PERC,0.1814657510377312
qualityred,total sulfur dioxide,20,40,PERC,0.1884341577072591
qualityred,volatile acidity,20,40,PERC,0.1823382688793925
qualityred,alcohol,30,40,PERC,0.1280472337109951
qualityred,sulphates,30,40,PERC,0.1225883767009501
qualityred,total sulfur dioxide,30,40,PERC,0.1255838767770061
qualityred,volatile acidity,30,40,PERC,0.1273938705101956
qualityred,alcohol,40,40,PERC,0.0981074131163206
qualityred,sulphates,40,40,PERC,0.0948338847637572
qualityred,total sulfur dioxide,40,40,PERC,0.0947932801036232
qualityred,volatile acidity,40,40,PERC,0.0977954119098905
qualityred,alcohol,50,40,PERC,0.0778132256433302
qualityred,sulphates,50,40,PERC,0.0754621315491908
qualityred,total sulfur dioxide,50,40,PERC,0.0763278890929384
qualityred,volatile acidity,50,40,PERC,0.0775972595903388
qualityred,alcohol,10,40,STD,0.6268270452737956
qualityred,sulphates,10,40,STD,0.6283486155918345
qualityred,total sulfur dioxide,10,40,STD,0.627261084342574
qualityred,volatile acidity,10,40,STD,0.6368003861319225
qualityred,alcohol,20,40,STD,0.3579586957803956
qualityred,sulphates,20,40,STD,0.3540248360047299
qualityred,total sulfur dioxide,20,40,STD,0.3725229725630269
qualityred,volatile acidity,20,40,STD,0.3696832601273945
qualityred,alcohol,30,40,STD,0.1115730906623753
qualityred,sulphates,30,40,STD,0.0519956125945376
qualityred,total sulfur dioxide,30,40,STD,0.0613015525261157
qualityred,volatile acidity,30,40,STD,0.1015084236053108
qualityred,alcohol,40,40,STD,0.0
qualityred,sulphates,40,40,STD,0.0
qualityred,total sulfur dioxide,40,40,STD,0.0
qualityred,volatile acidity,40,40,STD,0.0
qualityred,alcohol,50,40,STD,0.0
qualityred,sulphates,50,40,STD,0.0
qualityred,total sulfur dioxide,50,40,STD,0.0
qualityred,volatile acidity,50,40,STD,0.0
qualityred,alcohol,10,40,ZSB,0.8006094794227248
qualityred,sulphates,10,40,ZSB,0.7459164941002336
qualityred,total sulfur dioxide,10,40,ZSB,0.7131534834060261
qualityred,volatile acidity,10,40,ZSB,0.6083363631758731
qualityred,alcohol,20,40,ZSB,0.9188687283141672
qualityred,sulphates,20,40,ZSB,0.914826442865902
qualityred,total sulfur dioxide,20,40,ZSB,0.8755829646836207
qualityred,volatile acidity,20,40,ZSB,0.7963709113008058
qualityred,alcohol,30,40,ZSB,0.9786314613518428
qualityred,sulphates,30,40,ZSB,0.964060361630879
qualityred,total sulfur dioxide,30,40,ZSB,0.947391396150112
qualityred,volatile acidity,30,40,ZSB,0.8750915402244259
qualityred,alcohol,40,40,ZSB,0.995842167549796
qualityred,sulphates,40,40,ZSB,0.987668650671742
qualityred,total sulfur dioxide,40,40,ZSB,0.9887908957739644
qualityred,volatile acidity,40,40,ZSB,0.9171168522154078
qualityred,alcohol,50,40,ZSB,0.971816991970053
qualityred,sulphates,50,40,ZSB,0.8775980862014652
qualityred,total sulfur dioxide,50,40,ZSB,0.9510946132830338
qualityred,volatile acidity,50,40,ZSB,0.9601086919395738
qualityred,alcohol,10,40,KNN,0.901417702205798
qualityred,sulphates,10,40,KNN,0.8037169524573913
qualityred,total sulfur dioxide,10,40,KNN,0.7141618625008865
qualityred,volatile acidity,10,40,KNN,0.6749675667299195
qualityred,alcohol,20,40,KNN,0.9505857843366624
qualityred,sulphates,20,40,KNN,0.9031319764733772
qualityred,total sulfur dioxide,20,40,KNN,0.8295163261977591
qualityred,volatile acidity,20,40,KNN,0.8111887877295161
qualityred,alcohol,30,40,KNN,0.9693924951890815
qualityred,sulphates,30,40,KNN,0.933624965558742
qualityred,total sulfur dioxide,30,40,KNN,0.8781136908260903
qualityred,volatile acidity,30,40,KNN,0.867643489141031
qualityred,alcohol,40,40,KNN,0.9742279898035204
qualityred,sulphates,40,40,KNN,0.9485667261700538
qualityred,total sulfur dioxide,40,40,KNN,0.9055240803367136
qualityred,volatile acidity,40,40,KNN,0.900645285345848
qualityred,alcohol,50,40,KNN,0.9791950882203516
qualityred,sulphates,50,40,KNN,0.9620096955896228
qualityred,total sulfur dioxide,50,40,KNN,0.9113544456523238
qualityred,volatile acidity,50,40,KNN,0.9241105279318318
qualityred,alcohol,10,40,LOF,0.3183547116862431
qualityred,sulphates,10,40,LOF,0.2344689440023793
qualityred,total sulfur dioxide,10,40,LOF,0.2352083538693577
qualityred,volatile acidity,10,40,LOF,0.2012173631090093
qualityred,alcohol,20,40,LOF,0.2664032237794427
qualityred,sulphates,20,40,LOF,0.1777962681504865
qualityred,total sulfur dioxide,20,40,LOF,0.182918194665752
qualityred,volatile acidity,20,40,LOF,0.1633836001781463
qualityred,alcohol,30,40,LOF,0.1863816489165524
qualityred,sulphates,30,40,LOF,0.173743568766525
qualityred,total sulfur dioxide,30,40,LOF,0.1823416045139959
qualityred,volatile acidity,30,40,LOF,0.1768967356010029
qualityred,alcohol,40,40,LOF,0.1787085993900659
qualityred,sulphates,40,40,LOF,0.163014801443098
qualityred,total sulfur dioxide,40,40,LOF,0.1507805594078512
qualityred,volatile acidity,40,40,LOF,0.173610778397233
qualityred,alcohol,50,40,LOF,0.1610664927085396
qualityred,sulphates,50,40,LOF,0.1251599676420645
qualityred,total sulfur dioxide,50,40,LOF,0.1782983660692492
qualityred,volatile acidity,50,40,LOF,0.1593283081611552
qualityred,alcohol,10,50,IQR,0.9769460072645628
qualityred,sulphates,10,50,IQR,0.8848457729761589
qualityred,total sulfur dioxide,10,50,IQR,0.908260795055138
qualityred,volatile acidity,10,50,IQR,0.6588312825054687
qualityred,alcohol,20,50,IQR,0.997116422639462
qualityred,sulphates,20,50,IQR,0.9605200013482428
qualityred,total sulfur dioxide,20,50,IQR,0.9870475267771744
qualityred,volatile acidity,20,50,IQR,0.8091905928608165
qualityred,alcohol,30,50,IQR,0.9970116181755204
qualityred,sulphates,30,50,IQR,0.9881075454954812
qualityred,total sulfur dioxide,30,50,IQR,0.992816383885263
qualityred,volatile acidity,30,50,IQR,0.8824004741217173
qualityred,alcohol,40,50,IQR,0.9955860294160912
qualityred,sulphates,40,50,IQR,0.9969004686355408
qualityred,total sulfur dioxide,40,50,IQR,0.9919557647553152
qualityred,volatile acidity,40,50,IQR,0.982589898093966
qualityred,alcohol,50,50,IQR,0.9487267139576456
qualityred,sulphates,50,50,IQR,0.8508646535993792
qualityred,total sulfur dioxide,50,50,IQR,0.9503300621890712
qualityred,volatile acidity,50,50,IQR,0.9489838583657836
qualityred,alcohol,10,50,ISO,0.9719969640563304
qualityred,sulphates,10,50,ISO,0.968231450011124
qualityred,total sulfur dioxide,10,50,ISO,0.970566875140174
qualityred,volatile acidity,10,50,ISO,0.963144481273457
qualityred,alcohol,20,50,ISO,0.6570952600937568
qualityred,sulphates,20,50,ISO,0.6707825667409935
qualityred,total sulfur dioxide,20,50,ISO,0.6696438901014116
qualityred,volatile acidity,20,50,ISO,0.6668742352626128
qualityred,alcohol,30,50,ISO,0.500620363631407
qualityred,sulphates,30,50,ISO,0.4935816536687951
qualityred,total sulfur dioxide,30,50,ISO,0.5055397751663018
qualityred,volatile acidity,30,50,ISO,0.498737594387668
qualityred,alcohol,40,50,ISO,0.4005777942828338
qualityred,sulphates,40,50,ISO,0.3976667442285011
qualityred,total sulfur dioxide,40,50,ISO,0.4036813225020507
qualityred,volatile acidity,40,50,ISO,0.4030531369029005
qualityred,alcohol,50,50,ISO,0.3369033681804197
qualityred,sulphates,50,50,ISO,0.3292292601718842
qualityred,total sulfur dioxide,50,50,ISO,0.3361562025269377
qualityred,volatile acidity,50,50,ISO,0.3331055823543586
qualityred,alcohol,10,50,PERC,0.3336066310861509
qualityred,sulphates,10,50,PERC,0.3440659984352379
qualityred,total sulfur dioxide,10,50,PERC,0.3361354962980984
qualityred,volatile acidity,10,50,PERC,0.3241488369066257
qualityred,alcohol,20,50,PERC,0.1784953128980793
qualityred,sulphates,20,50,PERC,0.1835243965546719
qualityred,total sulfur dioxide,20,50,PERC,0.1831335120315192
qualityred,volatile acidity,20,50,PERC,0.1820597980902797
qualityred,alcohol,30,50,PERC,0.1253881522680859
qualityred,sulphates,30,50,PERC,0.1230112449019407
qualityred,total sulfur dioxide,30,50,PERC,0.1267446131700363
qualityred,volatile acidity,30,50,PERC,0.1246210924102094
qualityred,alcohol,40,50,PERC,0.0955523446307758
qualityred,sulphates,40,50,PERC,0.0947941334596107
qualityred,total sulfur dioxide,40,50,PERC,0.0963752485270159
qualityred,volatile acidity,40,50,PERC,0.0961876283816915
qualityred,alcohol,50,50,PERC,0.0778778259157465
qualityred,sulphates,50,50,PERC,0.0759543377380776
qualityred,total sulfur dioxide,50,50,PERC,0.0777962809541046
qualityred,volatile acidity,50,50,PERC,0.0768672680838146
qualityred,alcohol,10,50,STD,0.6227641051816608
qualityred,sulphates,10,50,STD,0.628033443898287
qualityred,total sulfur dioxide,10,50,STD,0.6370989868585677
qualityred,volatile acidity,10,50,STD,0.6180317289212576
qualityred,alcohol,20,50,STD,0.3530761902236596
qualityred,sulphates,20,50,STD,0.359625223370566
qualityred,total sulfur dioxide,20,50,STD,0.3618339937208972
qualityred,volatile acidity,20,50,STD,0.3622524660347396
qualityred,alcohol,30,50,STD,0.0915683694704696
qualityred,sulphates,30,50,STD,0.0487667685055957
qualityred,total sulfur dioxide,30,50,STD,0.0841006118963528
qualityred,volatile acidity,30,50,STD,0.0892977815440138
qualityred,alcohol,40,50,STD,0.0
qualityred,sulphates,40,50,STD,0.0
qualityred,total sulfur dioxide,40,50,STD,0.0
qualityred,volatile acidity,40,50,STD,0.0
qualityred,alcohol,50,50,STD,0.0
qualityred,sulphates,50,50,STD,0.0
qualityred,total sulfur dioxide,50,50,STD,0.0
qualityred,volatile acidity,50,50,STD,0.0
qualityred,alcohol,10,50,ZSB,0.815168002380761
qualityred,sulphates,10,50,ZSB,0.7433368147717286
qualityred,total sulfur dioxide,10,50,ZSB,0.7140166208834017
qualityred,volatile acidity,10,50,ZSB,0.635188402341103
qualityred,alcohol,20,50,ZSB,0.9415225612997504
qualityred,sulphates,20,50,ZSB,0.9080713221499476
qualityred,total sulfur dioxide,20,50,ZSB,0.8843580495478376
qualityred,volatile acidity,20,50,ZSB,0.7988605771013003
qualityred,alcohol,30,50,ZSB,0.9781099424262832
qualityred,sulphates,30,50,ZSB,0.9626518947178344
qualityred,total sulfur dioxide,30,50,ZSB,0.9463766791274044
qualityred,volatile acidity,30,50,ZSB,0.8790702367807115
qualityred,alcohol,40,50,ZSB,0.9968546185820144
qualityred,sulphates,40,50,ZSB,0.9891024342729224
qualityred,total sulfur dioxide,40,50,ZSB,0.9886954486070794
qualityred,volatile acidity,40,50,ZSB,0.918395221600219
qualityred,alcohol,50,50,ZSB,0.9806094478102432
qualityred,sulphates,50,50,ZSB,0.88676870487436
qualityred,total sulfur dioxide,50,50,ZSB,0.9750256180188606
qualityred,volatile acidity,50,50,ZSB,0.9651619967136094
qualityred,alcohol,10,50,KNN,0.9036693701826144
qualityred,sulphates,10,50,KNN,0.8074403893363612
qualityred,total sulfur dioxide,10,50,KNN,0.7101305393322982
qualityred,volatile acidity,10,50,KNN,0.6978545959812475
qualityred,alcohol,20,50,KNN,0.9511310141899768
qualityred,sulphates,20,50,KNN,0.9028820335609672
qualityred,total sulfur dioxide,20,50,KNN,0.8292474027920663
qualityred,volatile acidity,20,50,KNN,0.8150799001177403
qualityred,alcohol,30,50,KNN,0.9678472743261708
qualityred,sulphates,30,50,KNN,0.9317089155598256
qualityred,total sulfur dioxide,30,50,KNN,0.8770095181548162
qualityred,volatile acidity,30,50,KNN,0.8631403985505612
qualityred,alcohol,40,50,KNN,0.9779216164726126
qualityred,sulphates,40,50,KNN,0.9528693275506164
qualityred,total sulfur dioxide,40,50,KNN,0.8982660149048157
qualityred,volatile acidity,40,50,KNN,0.903069876279786
qualityred,alcohol,50,50,KNN,0.981215336718386
qualityred,sulphates,50,50,KNN,0.9612342334782044
qualityred,total sulfur dioxide,50,50,KNN,0.9182298576428318
qualityred,volatile acidity,50,50,KNN,0.9183062752875908
qualityred,alcohol,10,50,LOF,0.308751534171225
qualityred,sulphates,10,50,LOF,0.2183038168865643
qualityred,total sulfur dioxide,10,50,LOF,0.2336920501659411
qualityred,volatile acidity,10,50,LOF,0.1977619787424066
qualityred,alcohol,20,50,LOF,0.2196853138066667
qualityred,sulphates,20,50,LOF,0.1462834581725406
qualityred,total sulfur dioxide,20,50,LOF,0.1789830474459967
qualityred,volatile acidity,20,50,LOF,0.1400360697870167
qualityred,alcohol,30,50,LOF,0.2108529800633634
qualityred,sulphates,30,50,LOF,0.1429768034909064
qualityred,total sulfur dioxide,30,50,LOF,0.1604714165359027
qualityred,volatile acidity,30,50,LOF,0.1689075948487306
qualityred,alcohol,40,50,LOF,0.1796027887142064
qualityred,sulphates,40,50,LOF,0.1377632135855022
qualityred,total sulfur dioxide,40,50,LOF,0.150998013367992
qualityred,volatile acidity,40,50,LOF,0.1651239571849476
qualityred,alcohol,50,50,LOF,0.1796880900064423
qualityred,sulphates,50,50,LOF,0.1431787851537077
qualityred,total sulfur dioxide,50,50,LOF,0.144606684256257
qualityred,volatile acidity,50,50,LOF,0.1506696809780365
qualityred,alcohol,10,60,IQR,0.9807892985137066
qualityred,sulphates,10,60,IQR,0.8866854755099787
qualityred,total sulfur dioxide,10,60,IQR,0.9165414516335586
qualityred,volatile acidity,10,60,IQR,0.6530325064337779
qualityred,alcohol,20,60,IQR,0.9974846673773696
qualityred,sulphates,20,60,IQR,0.9601322672185596
qualityred,total sulfur dioxide,20,60,IQR,0.9868603347112446
qualityred,volatile acidity,20,60,IQR,0.8124429434700183
qualityred,alcohol,30,60,IQR,0.9974464931534328
qualityred,sulphates,30,60,IQR,0.9889124033912478
qualityred,total sulfur dioxide,30,60,IQR,0.9957740788862212
qualityred,volatile acidity,30,60,IQR,0.8830764659798687
qualityred,alcohol,40,60,IQR,0.9963811123158453
qualityred,sulphates,40,60,IQR,0.9957130416465508
qualityred,total sulfur dioxide,40,60,IQR,0.9926223972757856
qualityred,volatile acidity,40,60,IQR,0.9807217622942472
qualityred,alcohol,50,60,IQR,0.9279395820555618
qualityred,sulphates,50,60,IQR,0.9478543840289704
qualityred,total sulfur dioxide,50,60,IQR,0.9178717729202744
qualityred,volatile acidity,50,60,IQR,0.9517617670787244
qualityred,alcohol,10,60,ISO,0.971340737366049
qualityred,sulphates,10,60,ISO,0.9699127741039651
qualityred,total sulfur dioxide,10,60,ISO,0.9705019164751936
qualityred,volatile acidity,10,60,ISO,0.970348549660481
qualityred,alcohol,20,60,ISO,0.6587239640794176
qualityred,sulphates,20,60,ISO,0.6843447232861386
qualityred,total sulfur dioxide,20,60,ISO,0.6704735085741046
qualityred,volatile acidity,20,60,ISO,0.6606574317411759
qualityred,alcohol,30,60,ISO,0.4918312338526734
qualityred,sulphates,30,60,ISO,0.4981976364288277
qualityred,total sulfur dioxide,30,60,ISO,0.4934991701223394
qualityred,volatile acidity,30,60,ISO,0.4938572449536746
qualityred,alcohol,40,60,ISO,0.3974617680589603
qualityred,sulphates,40,60,ISO,0.3999934227257687
qualityred,total sulfur dioxide,40,60,ISO,0.4042403381706872
qualityred,volatile acidity,40,60,ISO,0.4022863269662262
qualityred,alcohol,50,60,ISO,0.331210672991394
qualityred,sulphates,50,60,ISO,0.3354788603840689
qualityred,total sulfur dioxide,50,60,ISO,0.3296615259269124
qualityred,volatile acidity,50,60,ISO,0.3308210100327332
qualityred,alcohol,10,60,PERC,0.3275893813191955
qualityred,sulphates,10,60,PERC,0.3419334078357376
qualityred,total sulfur dioxide,10,60,PERC,0.3276361586997095
qualityred,volatile acidity,10,60,PERC,0.3309101158619291
qualityred,alcohol,20,60,PERC,0.179045454303782
qualityred,sulphates,20,60,PERC,0.1886233225957067
qualityred,total sulfur dioxide,20,60,PERC,0.1835662396312569
qualityred,volatile acidity,20,60,PERC,0.1802154325492483
qualityred,alcohol,30,60,PERC,0.1226097423593783
qualityred,sulphates,30,60,PERC,0.1245638303517135
qualityred,total sulfur dioxide,30,60,PERC,0.1231837415741713
qualityred,volatile acidity,30,60,PERC,0.1232193547115663
qualityred,alcohol,40,60,PERC,0.0948269522023672
qualityred,sulphates,40,60,PERC,0.0953817034435695
qualityred,total sulfur dioxide,40,60,PERC,0.0965223745940912
qualityred,volatile acidity,40,60,PERC,0.0959684616788918
qualityred,alcohol,50,60,PERC,0.0767145383541695
qualityred,sulphates,50,60,PERC,0.0775571391438739
qualityred,total sulfur dioxide,50,60,PERC,0.0760070022244748
qualityred,volatile acidity,50,60,PERC,0.0763182111981783
qualityred,alcohol,10,60,STD,0.6159567200336863
qualityred,sulphates,10,60,STD,0.6439312483298039
qualityred,total sulfur dioxide,10,60,STD,0.6183181557321762
qualityred,volatile acidity,10,60,STD,0.6089825551180968
qualityred,alcohol,20,60,STD,0.3429308441539813
qualityred,sulphates,20,60,STD,0.3760591786362076
qualityred,total sulfur dioxide,20,60,STD,0.3758872265254911
qualityred,volatile acidity,20,60,STD,0.3651863053691443
qualityred,alcohol,30,60,STD,0.0528814681720013
qualityred,sulphates,30,60,STD,0.0539717864222412
qualityred,total sulfur dioxide,30,60,STD,0.0460692078268759
qualityred,volatile acidity,30,60,STD,0.0646910832459342
qualityred,alcohol,40,60,STD,0.0
qualityred,sulphates,40,60,STD,0.0
qualityred,total sulfur dioxide,40,60,STD,0.0
qualityred,volatile acidity,40,60,STD,0.0
qualityred,alcohol,50,60,STD,0.0
qualityred,sulphates,50,60,STD,0.0
qualityred,total sulfur dioxide,50,60,STD,0.0
qualityred,volatile acidity,50,60,STD,0.0
qualityred,alcohol,10,60,ZSB,0.8133114166522569
qualityred,sulphates,10,60,ZSB,0.741915189391968
qualityred,total sulfur dioxide,10,60,ZSB,0.7239249257976984
qualityred,volatile acidity,10,60,ZSB,0.6273700433892989
qualityred,alcohol,20,60,ZSB,0.9422818932868864
qualityred,sulphates,20,60,ZSB,0.9096720740992738
qualityred,total sulfur dioxide,20,60,ZSB,0.8817601385203641
qualityred,volatile acidity,20,60,ZSB,0.8023693236980899
qualityred,alcohol,30,60,ZSB,0.9817745058286504
qualityred,sulphates,30,60,ZSB,0.9623323592051656
qualityred,total sulfur dioxide,30,60,ZSB,0.948218394154512
qualityred,volatile acidity,30,60,ZSB,0.8800852077332076
qualityred,alcohol,40,60,ZSB,0.9965184828505464
qualityred,sulphates,40,60,ZSB,0.9874264888122224
qualityred,total sulfur dioxide,40,60,ZSB,0.9873894378632884
qualityred,volatile acidity,40,60,ZSB,0.9171289771605876
qualityred,alcohol,50,60,ZSB,0.9631333677392578
qualityred,sulphates,50,60,ZSB,0.9705520064523694
qualityred,total sulfur dioxide,50,60,ZSB,0.9594531709327132
qualityred,volatile acidity,50,60,ZSB,0.9590419432433874
qualityred,alcohol,10,60,KNN,0.9058798603534906
qualityred,sulphates,10,60,KNN,0.8082155634966487
qualityred,total sulfur dioxide,10,60,KNN,0.7164272646394011
qualityred,volatile acidity,10,60,KNN,0.6870043674378612
qualityred,alcohol,20,60,KNN,0.953865024445708
qualityred,sulphates,20,60,KNN,0.8956984287236649
qualityred,total sulfur dioxide,20,60,KNN,0.8310689904318904
qualityred,volatile acidity,20,60,KNN,0.8134446161330294
qualityred,alcohol,30,60,KNN,0.9676217973419348
qualityred,sulphates,30,60,KNN,0.9299257878154044
qualityred,total sulfur dioxide,30,60,KNN,0.8794235353147973
qualityred,volatile acidity,30,60,KNN,0.8714395292211066
qualityred,alcohol,40,60,KNN,0.9735431172479048
qualityred,sulphates,40,60,KNN,0.947397720330278
qualityred,total sulfur dioxide,40,60,KNN,0.8993094704289636
qualityred,volatile acidity,40,60,KNN,0.8987093605428559
qualityred,alcohol,50,60,KNN,0.978714878004142
qualityred,sulphates,50,60,KNN,0.9596616894884245
qualityred,total sulfur dioxide,50,60,KNN,0.9162647024158052
qualityred,volatile acidity,50,60,KNN,0.922250801577459
qualityred,alcohol,10,60,LOF,0.2947831667262514
qualityred,sulphates,10,60,LOF,0.2722790668523505
qualityred,total sulfur dioxide,10,60,LOF,0.2109106702540345
qualityred,volatile acidity,10,60,LOF,0.1845209776459295
qualityred,alcohol,20,60,LOF,0.2684641910486223
qualityred,sulphates,20,60,LOF,0.1382236343037816
qualityred,total sulfur dioxide,20,60,LOF,0.189571160680513
qualityred,volatile acidity,20,60,LOF,0.1655010707721081
qualityred,alcohol,30,60,LOF,0.2256946054684711
qualityred,sulphates,30,60,LOF,0.1597276428618431
qualityred,total sulfur dioxide,30,60,LOF,0.1416387993084634
qualityred,volatile acidity,30,60,LOF,0.1828263182600838
qualityred,alcohol,40,60,LOF,0.1763996684452687
qualityred,sulphates,40,60,LOF,0.1296879649803112
qualityred,total sulfur dioxide,40,60,LOF,0.1567954015482804
qualityred,volatile acidity,40,60,LOF,0.1584533077992934
qualityred,alcohol,50,60,LOF,0.1256880466674894
qualityred,sulphates,50,60,LOF,0.1518357471106828
qualityred,total sulfur dioxide,50,60,LOF,0.1431870873479006
qualityred,volatile acidity,50,60,LOF,0.1412754826397031
qualityred,alcohol,10,70,IQR,0.9805270759400188
qualityred,sulphates,10,70,IQR,0.8837837262364919
qualityred,total sulfur dioxide,10,70,IQR,0.9199004594184448
qualityred,volatile acidity,10,70,IQR,0.6459400612044278
qualityred,alcohol,20,70,IQR,0.996961969188336
qualityred,sulphates,20,70,IQR,0.9615700567332062
qualityred,total sulfur dioxide,20,70,IQR,0.9851845877277076
qualityred,volatile acidity,20,70,IQR,0.8102824536692057
qualityred,alcohol,30,70,IQR,0.9982907951663924
qualityred,sulphates,30,70,IQR,0.9872227377340848
qualityred,total sulfur dioxide,30,70,IQR,0.9936556051406512
qualityred,volatile acidity,30,70,IQR,0.8795254426108796
qualityred,alcohol,40,70,IQR,0.9965512459450242
qualityred,sulphates,40,70,IQR,0.996561182152728
qualityred,total sulfur dioxide,40,70,IQR,0.9943675739878638
qualityred,volatile acidity,40,70,IQR,0.9919692626515778
qualityred,alcohol,50,70,IQR,0.9497584213323316
qualityred,sulphates,50,70,IQR,0.9307452810997782
qualityred,total sulfur dioxide,50,70,IQR,0.9549034469201476
qualityred,volatile acidity,50,70,IQR,0.938273426875622
qualityred,alcohol,10,70,ISO,0.9778853422987692
qualityred,sulphates,10,70,ISO,0.9691674550724187
qualityred,total sulfur dioxide,10,70,ISO,0.9716136077673668
qualityred,volatile acidity,10,70,ISO,0.9784951701054442
qualityred,alcohol,20,70,ISO,0.6537599252855051
