dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
drug_14,RandomForest,0.125,['impute_mice' 'impute_knn' 'impute_random_forest' 'impute_kproto' 'impute_logistic_regression' 'impute_mode' 'impute_random' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_standard' 'impute_logistic_regression'],[0.08164676 0.08127555 0.06716389 0.05463548 0.05391454 0.05016981 0.03296035 0.        ],[ 0.01028114  0.00139994  0.00111715  0.00085159  0.00071694  0.00070096  0.         -0.00059083],0.295
drug_14,AdaBoost,0.125,['impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_standard' 'impute_logistic_regression'],[0.11746159 0.10902806 0.10895176 0.10809256 0.06658009 0.06540475 0.06540475 0.        ],[ 0.02430969  0.012917    0.01064318  0.01005467  0.00537009  0.00534217  0.         -0.00056802],0.295
drug_14,SVC,0.25,['impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_random' 'impute_standard'],['impute_logistic_regression' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random'],[0.07680418 0.07426044 0.05873463 0.05403719 0.04257546 0.04257546 0.03596348 0.        ],[ 0.02608121  0.02092091  0.02087688  0.01812199  0.         -0.00351993 -0.003528   -0.03380602],0.295
drug_15,DecisionTree,0.125,['impute_random' 'impute_mice' 'impute_kproto' 'impute_knn' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_logistic_regression'],[0.04784195 0.04591771 0.04557597 0.04426435 0.03961399 0.03680456 0.02953976 0.        ],[ 0.01156788  0.00346301  0.00164281  0.00152958  0.00147402  0.00135476  0.         -0.0016197 ],0.2462499999999999
drug_15,LogisticRegression,0.25,['impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random' 'impute_standard' 'impute_random_forest'],['impute_random' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_logistic_regression'],[ 0.04613461  0.04613461  0.01876546  0.01812156  0.01049215  0.01028489  0.         -0.00376945],[ 0.01290411  0.00218727  0.00215602  0.00201377  0.00069635  0.00066908  0.         -0.00036072],0.2462499999999999
drug_15,KNN,0.25,['impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_logistic_regression'],[ 0.         -0.03047838 -0.03129826 -0.04898355 -0.05110369 -0.05204678 -0.056787   -0.07371755],[ 0.01562046  0.         -0.00108569 -0.0012023  -0.00621677 -0.0082237 -0.00842403 -0.00920304],0.2462499999999999
drug_15,RandomForest,0.0,['impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_random' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_standard' 'impute_logistic_regression'],[0.05051476 0.0482875  0.04444581 0.04152912 0.03235082 0.03054323 0.02974269 0.        ],[ 1.17333775e-02  2.76967782e-03  1.89234723e-03  1.69155204e-03  1.56673224e-03  1.46504998e-03  0.00000000e+00 -3.73150080e-05],0.2462499999999999
drug_15,AdaBoost,0.125,['impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_random' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[0.05647102 0.05524008 0.05329363 0.05329363 0.05266704 0.04358373 0.03473883 0.        ],[0.03993057 0.02362243 0.01509294 0.01501656 0.00535166 0.00532374 0.00235502 0.        ],0.2462499999999999
drug_15,SVC,0.25,['impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],['impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random'],[0.03096574 0.03090019 0.01974797 0.01873197 0.01650753 0.01385969 0.00244896 0.        ],[ 0.02648897  0.02192744  0.02137081  0.01850872  0.         -0.00290227 -0.00291034 -0.03263934],0.2462499999999999
drug_16,DecisionTree,0.125,['impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_standard'],['impute_random' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_standard' 'impute_logistic_regression'],[0.05600368 0.05539073 0.02423889 0.01361301 0.01017541 0.00778784 0.00604393 0.        ],[ 0.01607463  0.00735637  0.00720994  0.00413309  0.00221448  0.00190458  0.         -0.00209881],0.190625
drug_16,LogisticRegression,0.0,['impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard' 'impute_random'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 0.04123272  0.04074554  0.02770334  0.02770334  0.0061755   0.0002752  0.         -0.00596095],[0.01428041 0.0046247  0.00432313 0.00425245 0.00396479 0.003927 0.00232106 0.        ],0.190625
drug_16,KNN,0.125,['impute_standard' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_random'],['impute_random' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_logistic_regression'],[ 0.         -0.01138046 -0.01207535 -0.03240868 -0.05039701 -0.05765696 -0.05816536 -0.06870463],[ 1.51155763e-02  1.75738414e-03  1.60914469e-03  8.77267983e-04  2.06464732e-04  6.05495377e-05  0.00000000e+00 -1.53815740e-03],0.190625
drug_16,RandomForest,0.0,['impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard' 'impute_random'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],[ 0.05032732  0.04999584  0.02412527  0.01890135  0.01022101  0.00827737  0.         -0.00108477],[0.01417462 0.00471186 0.0042882  0.00403176 0.00324708 0.00288781 0.00116552 0.        ],0.190625
drug_16,AdaBoost,0.25,['impute_mice' 'impute_knn' 'impute_random_forest' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[0.03729921 0.03156274 0.0230412  0.02237817 0.01598192 0.01512796 0.01181277 0.        ],[0.05729613 0.02909003 0.01793405 0.017846   0.00619845 0.00609708 0.00494485 0.        ],0.190625
drug_16,SVC,0.375,['impute_mice' 'impute_knn' 'impute_standard' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_random'],['impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random'],[ 0.02461097  0.022282    0.         -0.00142053 -0.00437657 -0.00975693 -0.01014562 -0.01839052],[ 0.02830011  0.02471337  0.02439818  0.02153557  0.         -0.00081147 -0.00081992 -0.03292524],0.190625
drug_17,DecisionTree,0.25,['impute_knn' 'impute_mice' 'impute_random_forest' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_logistic_regression'],[0.04082705 0.03895907 0.03266279 0.03040303 0.02908345 0.02884855 0.01904702 0.        ],[ 0.01374167  0.00471583  0.0024702   0.00246964  0.00217685  0.0017105  0.         -0.00135287],0.1525
drug_17,LogisticRegression,0.25,['impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_random' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_standard'],[0.03562902 0.03510645 0.03002076 0.02702268 0.01421478 0.00942098 0.00445424 0.        ],[0.01293714 0.00519522 0.00369889 0.00364539 0.00312373 0.00305065 0.0025496  0.        ],0.1525
drug_17,KNN,0.125,['impute_standard' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random' 'impute_random_forest'],['impute_random' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_standard'],[ 0.         -0.03094291 -0.0324864  -0.03467257 -0.03673669 -0.04952013 -0.04997742 -0.05414445],[0.01209383 0.00293311 0.00170973 0.00162952 0.00138628 0.00123705 0.00051268 0.        ],0.1525
drug_17,RandomForest,0.125,['impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_random' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],[0.04403426 0.0439297  0.03396925 0.03269616 0.02975696 0.02696717 0.01997688 0.        ],[0.01356901 0.00489162 0.00328362 0.00299833 0.00287377 0.00235858 0.00074384 0.        ],0.1525
drug_17,AdaBoost,0.0,['impute_standard' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_random'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 0.         -0.0102755  -0.01302067 -0.01370307 -0.02037547 -0.02448457 -0.03201325 -0.04276888],[0.0572041  0.03000874 0.01888216 0.01885308 0.00563199 0.0055527 0.00551786 0.        ],0.1525
drug_17,SVC,0.0,['impute_knn' 'impute_mice' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],['impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random'],[0.03023591 0.02616709 0.02310922 0.02163292 0.02109061 0.01683175 0.01486195 0.        ],[ 0.02856409  0.02542711  0.02337146  0.0205471   0.         -0.00133579 -0.0014094  -0.03561508],0.1525
drug_18,DecisionTree,0.0,['impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_random' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_logistic_regression'],[0.03374441 0.03151175 0.01706001 0.01465566 0.01406679 0.00694981 0.00491632 0.        ],[ 0.01361698  0.00490153  0.00255396  0.00249784  0.00213517  0.00180685  0.         -0.00110171],0.0893749999999999
drug_18,LogisticRegression,0.0,['impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_standard' 'impute_random' 'impute_logistic_regression'],['impute_random' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_standard'],[ 0.01453831  0.01339305  0.008263    0.008263    0.00359413  0. -0.00181572 -0.00601736],[0.01258928 0.00563794 0.00378439 0.00377039 0.00327985 0.00322273 0.00314441 0.        ],0.0893749999999999
drug_18,KNN,0.25,['impute_standard' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_random_forest' 'impute_mode' 'impute_logistic_regression' 'impute_random'],['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 0.         -0.0162962  -0.0162962  -0.02119897 -0.02328996 -0.02750292 -0.03590626 -0.04048496],[0.01151644 0.00342173 0.00193738 0.00192709 0.00190146 0.00185409 0.00136516 0.        ],0.0893749999999999
drug_18,RandomForest,0.25,['impute_mice' 'impute_knn' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_random' 'impute_standard'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],[0.02289827 0.02288964 0.01891827 0.01107773 0.00830425 0.00259211 0.00171513 0.        ],[0.01296171 0.00456765 0.00273917 0.00249494 0.00242859 0.00200743 0.00032817 0.        ],0.0893749999999999
drug_18,AdaBoost,0.25,['impute_standard' 'impute_knn' 'impute_mice' 'impute_random' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_kproto'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 0.         -0.03454674 -0.03454674 -0.04010215 -0.04196603 -0.04798357 -0.06634981 -0.07050376],[0.05686458 0.02966716 0.01880506 0.01875588 0.00578355 0.00570427 0.00525738 0.        ],0.0893749999999999
drug_18,SVC,0.125,['impute_knn' 'impute_mice' 'impute_mode' 'impute_random_forest' 'impute_kproto' 'impute_logistic_regression' 'impute_standard' 'impute_random'],['impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random'],[ 0.01312843  0.01312843  0.00875612  0.00802096  0.00652205  0.00569154  0.         -0.00746575],[ 0.02964481  0.02680486  0.02468015  0.02188305  0.         -0.00052823 -0.0005778  -0.03569741],0.0893749999999999
drug_19,DecisionTree,0.125,['impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard' 'impute_random'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_logistic_regression'],[ 0.01446042  0.0118766   0.01169636  0.00941385  0.00482014  0.00056901  0.         -0.00145235],[ 0.01328817  0.00485296  0.00267699  0.00256408  0.00211142  0.00194673  0.         -0.00103152],0.045625
drug_19,LogisticRegression,0.0,['impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_logistic_regression' 'impute_random_forest' 'impute_random'],['impute_random' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_standard'],[ 0.00739723  0.00683511  0.00508826  0.00470954  0.         -0.00204333 -0.00257939 -0.00301986],[0.01246572 0.00580146 0.00391011 0.00390351 0.00390051 0.00385773 0.00378147 0.        ],0.045625
drug_19,KNN,0.125,['impute_standard' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_random' 'impute_knn' 'impute_mice'],['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],[ 0.         -0.00100404 -0.00448571 -0.01448094 -0.01538512 -0.01840932 -0.02272332 -0.02464674],[0.0113088  0.00435014 0.00329522 0.00324513 0.00290383 0.00240664 0.00240572 0.        ],0.045625
drug_19,RandomForest,0.125,['impute_knn' 'impute_kproto' 'impute_mode' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard' 'impute_random'],['impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],[ 0.01117142  0.00949689  0.0092273   0.00778052  0.00355927  0.00267898  0.         -0.0008738 ],[0.01221272 0.00438721 0.0023674  0.00233999 0.0019733  0.00159723 0.00016309 0.        ],0.045625
drug_19,AdaBoost,0.0,['impute_logistic_regression' 'impute_standard' 'impute_random' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_kproto'],['impute_random' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 0.00578563  0.         -0.00422914 -0.00645588 -0.0187776  -0.02478028 -0.02585399 -0.02756259],[0.05687193 0.02886383 0.01704413 0.01692557 0.00563923 0.00556149 0.00518587 0.        ],0.045625
drug_19,SVC,0.125,['impute_mode' 'impute_kproto' 'impute_standard' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_random'],['impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_standard' 'impute_mode' 'impute_random'],[ 4.51997742e-03  1.19718545e-03  0.00000000e+00 -7.36961125e-05 -2.86002832e-03 -3.40448829e-03 -3.80793818e-03 -4.81155406e-03],[ 2.91494222e-02  2.91050863e-02  2.55787746e-02  2.29883856e-02  3.99900927e-05  0.00000000e+00 -6.63158751e-05 -3.38611678e-02],0.045625
drug_20,DecisionTree,0.25,['impute_mice' 'impute_knn' 'impute_mode' 'impute_logistic_regression' 'impute_kproto' 'impute_random' 'impute_standard' 'impute_random_forest'],['impute_random' 'impute_knn' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.01731706  0.01461098  0.0056096   0.00544516  0.00449279  0.00401602  0.         -0.0080163 ],[0.00938589 0.00778014 0.00761447 0.0062512  0.00622593 0.00471318 0.00403158 0.        ],0.5225000000000001
drug_20,LogisticRegression,0.25,['impute_mice' 'impute_knn' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random' 'impute_random_forest'],['impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_standard'],[ 0.01343178  0.0096503   0.         -0.00055817 -0.00055817 -0.00193491 -0.00358957 -0.00359972],[0.0107575  0.00768624 0.00745483 0.00611773 0.00585    0.00569497 0.00447107 0.        ],0.5225000000000001
drug_20,KNN,0.0,['impute_standard' 'impute_random' 'impute_random_forest' 'impute_logistic_regression' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_mice'],['impute_random' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.         -0.07430279 -0.09959971 -0.1023406  -0.11032511 -0.11318874 -0.11318874 -0.1136096 ],[0.00943174 0.0060767  0.00589415 0.00485413 0.0046766  0.00304722 0.00270744 0.        ],0.5225000000000001
